task_id,task_type,group_id,rep,a_hotel_id,a_name,a_stars,a_neighborhood,a_review_score,a_review_count,a_room_type,a_cancellation_free,a_breakfast_included,a_amenities,a_price,b_hotel_id,b_name,b_stars,b_neighborhood,b_review_score,b_review_count,b_room_type,b_cancellation_free,b_breakfast_included,b_amenities,b_price,c_hotel_id,c_name,c_stars,c_neighborhood,c_review_score,c_review_count,c_room_type,c_cancellation_free,c_breakfast_included,c_amenities,c_price
689,binary,173,1,37,NobleDEN Hotel,4,Little Italy,8.9,1012,Deluxe Queen (1 queen bed),0,0,Free WiFi; Restaurant,384,59,The Dominick Hotel,5,SoHo,8.8,1836,Superior King (1 king bed),1,1,Free WiFi; Restaurant; Pool; Spa; City views,657,,,,,,,,,,,
693,binary,174,1,37,NobleDEN Hotel,4,Little Italy,9.0,907,Deluxe Queen (1 queen bed),0,1,Free WiFi; Restaurant,387,80,DoubleTree by Hilton New York Times Square South,4,Times Square,7.8,2785,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center,279,,,,,,,,,,,
697,binary,175,1,37,NobleDEN Hotel,4,Little Italy,8.9,890,Deluxe King (1 king bed),0,0,Free WiFi; Restaurant,365,83,Holiday Inn New York City - Times Square,3,Times Square,7.8,3631,Double Room (2 double beds),0,1,Free WiFi; Fitness center,275,,,,,,,,,,,
701,binary,176,1,37,NobleDEN Hotel,4,Little Italy,9.0,1050,Deluxe King (1 king bed),0,0,Free WiFi; Restaurant,217,150,The Peninsula New York,5,Midtown,9.3,914,Deluxe King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,869,,,,,,,,,,,
705,binary,177,1,37,NobleDEN Hotel,4,Little Italy,9.1,1041,Deluxe Queen (1 queen bed),1,1,Free WiFi; Restaurant,220,159,Smyth Tribeca,4,TriBeCa,8.5,674,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant,364,,,,,,,,,,,
709,binary,178,1,38,Casablanca Hotel by Library Hotel Collection,4,Theater District,9.2,1402,Classic Queen (1 queen bed),0,1,Free WiFi; Continental breakfast; 24-hour refreshments,268,119,Hyatt Place New York Midtown South,3,Midtown,8.2,1614,Double Room (2 double beds),1,0,Free WiFi; Breakfast; Fitness center,151,,,,,,,,,,,
713,binary,179,1,39,Motto by Hilton New York City Chelsea,4,Chelsea,8.7,1869,King Room (1 king bed),1,0,Free WiFi; Fitness center,283,109,W New York - Union Square,4,Union Square,8.1,1617,Wonderful King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,267,,,,,,,,,,,
717,binary,180,1,40,Hard Rock Hotel New York,4,Midtown,8.5,1833,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Bar,369,92,Kimpton Hotel Eventi,4,Chelsea,8.8,1749,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Wine hour,322,,,,,,,,,,,
721,binary,181,1,40,Hard Rock Hotel New York,4,Midtown,8.6,1544,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Bar,225,146,Mandarin Oriental New York,5,Upper West Side,9.0,1097,Hudson River View King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,853,,,,,,,,,,,
725,binary,182,1,40,Hard Rock Hotel New York,4,Midtown,8.5,1822,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Bar,412,170,Renaissance New York Midtown Hotel,4,Midtown,7.9,2105,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,387,,,,,,,,,,,
729,binary,183,1,40,Hard Rock Hotel New York,4,Midtown,8.2,1790,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Bar,398,174,Moxy NYC Chelsea,3,Chelsea,7.9,1532,King Room (1 king bed),0,0,Free WiFi; Rooftop bar; Restaurant,234,,,,,,,,,,,
733,binary,184,1,41,The Pearl Hotel New York,4,Midtown,9.2,3083,Deluxe Queen (1 queen bed),1,1,Free WiFi; Complimentary breakfast; Wine hour,355,107,AC Hotel New York Downtown,4,Financial District,8.0,1187,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,188,,,,,,,,,,,
737,binary,185,1,41,The Pearl Hotel New York,4,Midtown,9.0,2978,Deluxe Queen (1 queen bed),1,0,Free WiFi; Complimentary breakfast; Wine hour,336,156,The Hoxton Williamsburg,4,"Williamsburg, Brooklyn",8.6,1043,King Room (1 king bed),0,1,Free WiFi; Restaurant; Rooftop bar,342,,,,,,,,,,,
741,binary,186,1,41,The Pearl Hotel New York,4,Midtown,8.8,2795,Deluxe Queen (1 queen bed),0,1,Free WiFi; Complimentary breakfast; Wine hour,231,175,Conrad New York Midtown,5,Midtown,8.4,1476,King Suite (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,507,,,,,,,,,,,
745,binary,187,1,42,Virgin Hotels New York City,4,NoMad,8.8,874,Grand Chamber King (1 king bed),1,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,393,82,DoubleTree by Hilton New York Midtown Fifth Ave,4,Midtown,7.9,2029,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center,343,,,,,,,,,,,
749,binary,188,1,42,Virgin Hotels New York City,4,NoMad,8.6,885,Grand Chamber King (1 king bed),1,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,297,93,Kimpton Muse Hotel,4,Times Square,8.5,1259,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Bar; Wine hour,245,,,,,,,,,,,
753,binary,189,1,42,Virgin Hotels New York City,4,NoMad,8.4,914,Grand Chamber King (1 king bed),0,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,240,141,The Greenwich Hotel,5,TriBeCa,9.5,469,King Room (1 king bed),1,0,Free WiFi; Restaurant; Spa; Pool; Fitness center,706,,,,,,,,,,,
757,binary,190,1,42,Virgin Hotels New York City,4,NoMad,8.5,1022,Chamber King (1 king bed),1,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,341,148,"The Carlyle, A Rosewood Hotel",5,Upper East Side,8.9,643,Superior King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Live jazz; Fitness center,771,,,,,,,,,,,
761,binary,191,1,42,Virgin Hotels New York City,4,NoMad,8.6,942,Grand Chamber King (1 king bed),1,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,247,169,Henry Norman Hotel,4,"Greenpoint, Brooklyn",8.5,462,Loft Suite (1 king bed),0,1,Free WiFi; Garden,178,,,,,,,,,,,
765,binary,192,1,42,Virgin Hotels New York City,4,NoMad,8.7,950,Chamber King (1 king bed),1,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,334,177,Tempo by Hilton New York Times Square,3,Times Square,8.1,634,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Kitchen,294,,,,,,,,,,,
769,binary,193,1,43,Arlo NoMad,4,NoMad,8.2,2592,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Restaurant,242,51,Nine Orchard,4,Lower East Side,8.9,717,King Room (1 king bed),1,0,Free WiFi; Restaurant; Spa,507,,,,,,,,,,,
773,binary,194,1,43,Arlo NoMad,4,NoMad,8.1,2859,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Restaurant,151,55,Ink 48 Hotel,5,Hell's Kitchen,8.1,2389,King Room with City View (1 king bed),0,0,Free WiFi; Rooftop bar; Fitness center; City views,346,,,,,,,,,,,
777,binary,195,1,43,Arlo NoMad,4,NoMad,8.0,2667,Queen Room (1 queen bed),1,0,Free WiFi; Rooftop bar; Restaurant,208,78,Hilton Garden Inn New York/Times Square,3,Times Square,8.2,2546,King Room (1 king bed),1,1,Free WiFi; Restaurant; Fitness center; Business center,185,,,,,,,,,,,
781,binary,196,1,43,Arlo NoMad,4,NoMad,7.9,2617,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Restaurant,174,79,DoubleTree by Hilton New York Times Square West,4,Times Square,7.9,3407,Double Room (2 double beds),0,1,Free WiFi; Restaurant; Fitness center,175,,,,,,,,,,,
785,binary,197,1,44,CIVILIAN Hotel,4,Midtown West,8.5,1527,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Bar,321,72,Hampton Inn Manhattan-Seaport/Financial District,3,Financial District,8.3,1803,King Room (1 king bed),0,1,Free WiFi; Breakfast included; Fitness center,220,,,,,,,,,,,
789,binary,198,1,44,CIVILIAN Hotel,4,Midtown West,8.5,1282,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar,289,132,The Local NYC,2,"Long Island City, Queens",8.3,880,Queen Room (1 queen bed),1,0,Free WiFi; Shared kitchen,126,,,,,,,,,,,
793,binary,199,1,44,CIVILIAN Hotel,4,Midtown West,8.5,1353,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Bar,281,140,NoMo SoHo,4,SoHo,8.1,1206,King Room (1 king bed),1,1,Free WiFi; Restaurant; Bar,343,,,,,,,,,,,
797,binary,200,1,44,CIVILIAN Hotel,4,Midtown West,8.8,1424,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Bar,231,155,Walker Hotel Tribeca,4,TriBeCa,8.3,524,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant,215,,,,,,,,,,,
801,binary,201,1,45,Hotel Scherman,4,Midtown,8.5,594,Premium King (1 king bed),0,0,Free WiFi; Continental breakfast; City views,355,70,Hampton Inn Manhattan Grand Central,3,Midtown East,8.4,2732,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,239,,,,,,,,,,,
805,binary,202,1,45,Hotel Scherman,4,Midtown,8.5,594,Premium King (1 king bed),0,1,Free WiFi; Continental breakfast; City views,241,172,New York Marriott Downtown,4,Financial District,7.9,3335,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,370,,,,,,,,,,,
809,binary,203,1,45,Hotel Scherman,4,Midtown,8.5,642,Deluxe Room (1 queen bed),1,1,Free WiFi; Continental breakfast; City views,392,174,Moxy NYC Chelsea,3,Chelsea,7.9,1528,Queen Room (1 queen bed),1,0,Free WiFi; Rooftop bar; Restaurant,237,,,,,,,,,,,
813,binary,204,1,46,New York Hilton Midtown,4,Midtown,7.7,12699,Executive King (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Business center,387,137,The Marlton Hotel,4,Greenwich Village,8.4,1005,King Room (1 king bed),0,0,Free WiFi; Restaurant; Bar,211,,,,,,,,,,,
817,binary,205,1,46,New York Hilton Midtown,4,Midtown,7.6,11266,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Business center,360,148,"The Carlyle, A Rosewood Hotel",5,Upper East Side,9.2,548,Superior King (1 king bed),0,0,Free WiFi; Spa; Restaurant; Live jazz; Fitness center,911,,,,,,,,,,,
821,binary,206,1,46,New York Hilton Midtown,4,Midtown,7.5,13171,King Room (1 king bed),1,1,Free WiFi; Restaurant; Fitness center; Business center,284,155,Walker Hotel Tribeca,4,TriBeCa,8.4,546,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant,322,,,,,,,,,,,
825,binary,207,1,46,New York Hilton Midtown,4,Midtown,7.7,13471,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Business center,306,163,The Williamsburg Hotel,4,"Williamsburg, Brooklyn",8.2,879,King Room (1 king bed),1,0,Free WiFi; Pool; Restaurant; Bar,379,,,,,,,,,,,
829,binary,208,1,46,New York Hilton Midtown,4,Midtown,7.5,13559,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Business center,388,177,Tempo by Hilton New York Times Square,3,Times Square,8.2,648,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Kitchen,230,,,,,,,,,,,
833,binary,209,1,47,Embassy Suites Manhattan Times Square,4,Times Square,8.6,4166,Double Suite (2 double beds),0,1,Free WiFi; Breakfast included; Evening reception; Restaurant,318,69,Hampton Inn Manhattan/Times Square South,3,Times Square,8.4,3519,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,199,,,,,,,,,,,
837,binary,210,1,47,Embassy Suites Manhattan Times Square,4,Times Square,8.2,3894,Double Suite (2 double beds),1,1,Free WiFi; Breakfast included; Evening reception; Restaurant,452,75,Hilton Garden Inn New York/Midtown Park Avenue,3,Midtown East,8.0,2097,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Business center,297,,,,,,,,,,,
841,binary,211,1,47,Embassy Suites Manhattan Times Square,4,Times Square,8.4,3599,King Suite (1 king bed),1,1,Free WiFi; Breakfast included; Evening reception; Restaurant,351,157,Hotel Hugo,4,SoHo,8.1,1280,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Restaurant,232,,,,,,,,,,,
845,binary,212,1,48,Kimpton Theta New York,4,Times Square,8.1,682,Deluxe King (1 king bed),0,0,Free WiFi; Wine hour; Fitness center,244,78,Hilton Garden Inn New York/Times Square,3,Times Square,8.1,2247,Double Room (2 double beds),0,1,Free WiFi; Restaurant; Fitness center; Business center,198,,,,,,,,,,,
849,binary,213,1,48,Kimpton Theta New York,4,Times Square,8.3,811,Deluxe King (1 king bed),1,0,Free WiFi; Wine hour; Fitness center,221,105,Residence Inn New York Downtown Manhattan,3,Financial District,8.0,1098,Studio Suite (1 king bed),0,0,Free WiFi; Breakfast included; Kitchen; Fitness center,220,,,,,,,,,,,
853,binary,214,1,48,Kimpton Theta New York,4,Times Square,8.3,718,Standard King (1 king bed),0,0,Free WiFi; Wine hour; Fitness center,171,106,AC Hotel New York Times Square,4,Times Square,8.1,1881,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,345,,,,,,,,,,,
857,binary,215,1,48,Kimpton Theta New York,4,Times Square,8.5,690,Standard King (1 king bed),0,0,Free WiFi; Wine hour; Fitness center,318,109,W New York - Union Square,4,Union Square,8.1,1593,Wonderful King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,273,,,,,,,,,,,
861,binary,216,1,48,Kimpton Theta New York,4,Times Square,8.3,802,Deluxe King (1 king bed),1,0,Free WiFi; Wine hour; Fitness center,312,162,McCarren Hotel & Pool,4,"Williamsburg, Brooklyn",8.1,723,King Room (1 king bed),0,0,Free WiFi; Pool; Restaurant,185,,,,,,,,,,,
865,binary,217,1,48,Kimpton Theta New York,4,Times Square,8.4,720,Deluxe King (1 king bed),0,0,Free WiFi; Wine hour; Fitness center,201,163,The Williamsburg Hotel,4,"Williamsburg, Brooklyn",8.2,931,Queen Room (1 queen bed),0,0,Free WiFi; Pool; Restaurant; Bar,280,,,,,,,,,,,
869,binary,218,1,48,Kimpton Theta New York,4,Times Square,8.5,818,Standard King (1 king bed),0,0,Free WiFi; Wine hour; Fitness center,179,165,Hotel Le Bleu,3,"Park Slope, Brooklyn",7.9,482,King Room (1 king bed),0,0,Free WiFi; Restaurant,187,,,,,,,,,,,
873,binary,219,1,48,Kimpton Theta New York,4,Times Square,8.2,704,Deluxe King (1 king bed),1,0,Free WiFi; Wine hour; Fitness center,294,170,Renaissance New York Midtown Hotel,4,Midtown,8.1,2158,King Room (1 king bed),1,1,Free WiFi; Fitness center; Restaurant; Bar,279,,,,,,,,,,,
877,binary,220,1,48,Kimpton Theta New York,4,Times Square,8.4,812,Deluxe King (1 king bed),1,0,Free WiFi; Wine hour; Fitness center,317,177,Tempo by Hilton New York Times Square,3,Times Square,8.4,637,King Room (1 king bed),1,0,Free WiFi; Fitness center; Kitchen,208,,,,,,,,,,,
881,binary,221,1,49,The Hotel Chelsea,4,Chelsea,8.8,1247,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Concierge; Fitness center,374,69,Hampton Inn Manhattan/Times Square South,3,Times Square,8.5,3086,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,253,,,,,,,,,,,
885,binary,222,1,49,The Hotel Chelsea,4,Chelsea,8.8,1268,Queen Room (1 queen bed),0,1,Free WiFi; Restaurant; Concierge; Fitness center,250,75,Hilton Garden Inn New York/Midtown Park Avenue,3,Midtown East,8.2,2305,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Business center,262,,,,,,,,,,,
889,binary,223,1,49,The Hotel Chelsea,4,Chelsea,8.8,1176,King Room (1 king bed),0,0,Free WiFi; Restaurant; Concierge; Fitness center,239,93,Kimpton Muse Hotel,4,Times Square,8.4,1222,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar; Wine hour,402,,,,,,,,,,,
893,binary,224,1,49,The Hotel Chelsea,4,Chelsea,8.7,1316,King Room (1 king bed),1,1,Free WiFi; Restaurant; Concierge; Fitness center,468,122,Park Hyatt New York,5,Midtown,9.2,785,Park King (1 king bed),1,1,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,861,,,,,,,,,,,
897,binary,225,1,49,The Hotel Chelsea,4,Chelsea,8.6,1127,Queen Room (1 queen bed),1,1,Free WiFi; Restaurant; Concierge; Fitness center,422,142,The Mercer,5,SoHo,9.1,691,Penthouse Loft (1 king bed),1,1,Free WiFi; Restaurant; Bar,949,,,,,,,,,,,
901,binary,226,1,50,Ace Hotel Brooklyn,4,"Boerum Hill, Brooklyn",8.4,1132,Deluxe King (1 king bed),1,0,Free WiFi; Restaurant; Lobby bar,299,87,Holiday Inn Express Manhattan Times Square,3,Times Square,7.8,2479,King Room (1 king bed),1,0,Free WiFi; Breakfast included; Fitness center,187,,,,,,,,,,,
905,binary,227,1,50,Ace Hotel Brooklyn,4,"Boerum Hill, Brooklyn",8.6,1208,Standard King (1 king bed),1,0,Free WiFi; Restaurant; Lobby bar,288,139,The Standard High Line,4,Meatpacking District,8.6,1892,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Bar; Beer garden,420,,,,,,,,,,,
909,binary,228,1,51,Nine Orchard,4,Lower East Side,8.7,703,King Room (1 king bed),1,0,Free WiFi; Restaurant; Spa,399,60,Crosby Street Hotel,5,SoHo,9.6,1013,Deluxe King (1 king bed),0,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,663,,,,,,,,,,,
913,binary,229,1,51,Nine Orchard,4,Lower East Side,8.8,761,King Room (1 king bed),1,1,Free WiFi; Restaurant; Spa,373,121,Hyatt Regency Times Square,4,Times Square,7.9,2375,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,229,,,,,,,,,,,
917,binary,230,1,51,Nine Orchard,4,Lower East Side,8.8,779,King Room (1 king bed),0,0,Free WiFi; Restaurant; Spa,371,126,Ramada by Wyndham New York/Eastside,2,Midtown East,6.6,1875,King Room (1 king bed),1,0,Free WiFi,81,,,,,,,,,,,
921,binary,231,1,52,Andaz 5th Avenue,4,Midtown East,8.9,1639,Andaz Large King (1 king bed),1,0,Free WiFi; Wine hour; Restaurant; Fitness center,483,60,Crosby Street Hotel,5,SoHo,9.4,1210,Luxury King (1 king bed),1,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,767,,,,,,,,,,,
925,binary,232,1,52,Andaz 5th Avenue,4,Midtown East,8.7,1749,Andaz King (1 king bed),1,0,Free WiFi; Wine hour; Restaurant; Fitness center,336,80,DoubleTree by Hilton New York Times Square South,4,Times Square,7.8,3065,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center,256,,,,,,,,,,,
929,binary,233,1,52,Andaz 5th Avenue,4,Midtown East,8.8,1718,Andaz King (1 king bed),0,0,Free WiFi; Wine hour; Restaurant; Fitness center,349,152,Arlo Midtown,3,Times Square,8.0,1951,King Room (1 king bed),0,0,Free WiFi; Rooftop bar; Restaurant,169,,,,,,,,,,,
933,binary,234,1,52,Andaz 5th Avenue,4,Midtown East,8.8,1653,Andaz King (1 king bed),0,0,Free WiFi; Wine hour; Restaurant; Fitness center,557,169,Henry Norman Hotel,4,"Greenpoint, Brooklyn",8.4,515,Loft Suite (1 king bed),0,0,Free WiFi; Garden,165,,,,,,,,,,,
937,binary,235,1,54,The Wall Street Hotel,4,Financial District,8.6,637,Pearl Suite (1 king bed),0,0,Free WiFi; Restaurant; Bar; Fitness center,533,97,Courtyard by Marriott New York Downtown Manhattan,3,Financial District,7.9,1923,King Room (1 king bed),0,1,Free WiFi; Fitness center; Restaurant,293,,,,,,,,,,,
941,binary,236,1,55,Ink 48 Hotel,5,Hell's Kitchen,7.9,2384,King Room with City View (1 king bed),1,0,Free WiFi; Rooftop bar; Fitness center; City views,476,66,The Plaza,5,Midtown,8.5,3903,Deluxe King (1 king bed),0,0,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,811,,,,,,,,,,,
945,binary,237,1,55,Ink 48 Hotel,5,Hell's Kitchen,8.0,2747,King Room (1 king bed),0,0,Free WiFi; Rooftop bar; Fitness center; City views,474,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,7.8,2059,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,210,,,,,,,,,,,
949,binary,238,1,55,Ink 48 Hotel,5,Hell's Kitchen,8.1,2496,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Fitness center; City views,520,92,Kimpton Hotel Eventi,4,Chelsea,8.5,1668,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Fitness center; Wine hour,268,,,,,,,,,,,
953,binary,239,1,55,Ink 48 Hotel,5,Hell's Kitchen,8.0,2619,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Fitness center; City views,516,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,7.8,1974,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant,193,,,,,,,,,,,
957,binary,240,1,55,Ink 48 Hotel,5,Hell's Kitchen,7.9,2572,King Room with City View (1 king bed),0,0,Free WiFi; Rooftop bar; Fitness center; City views,433,119,Hyatt Place New York Midtown South,3,Midtown,8.0,1521,Double Room (2 double beds),1,1,Free WiFi; Breakfast; Fitness center,284,,,,,,,,,,,
961,binary,241,1,55,Ink 48 Hotel,5,Hell's Kitchen,7.9,2420,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Fitness center; City views,447,151,The St. Regis New York,5,Midtown,8.9,1207,Superior King (1 king bed),1,0,Free WiFi; Butler service; Restaurant; Bar; Fitness center,993,,,,,,,,,,,
965,binary,242,1,56,The Knickerbocker,5,Times Square,8.6,1892,Premium King (1 king bed),0,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,450,66,The Plaza,5,Midtown,8.5,3578,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,1324,,,,,,,,,,,
969,binary,243,1,56,The Knickerbocker,5,Times Square,8.7,1869,Deluxe King (1 king bed),0,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,341,107,AC Hotel New York Downtown,4,Financial District,8.0,1159,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,235,,,,,,,,,,,
973,binary,244,1,56,The Knickerbocker,5,Times Square,8.9,1786,Premium King (1 king bed),0,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,436,140,NoMo SoHo,4,SoHo,8.2,1087,King Room (1 king bed),0,0,Free WiFi; Restaurant; Bar,447,,,,,,,,,,,
977,binary,245,1,57,Sofitel New York,5,Midtown,8.6,2188,Luxury King (1 king bed),0,0,Free WiFi; Restaurant; Spa; Fitness center,346,108,W New York - Times Square,4,Times Square,7.8,2671,Spectacular King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,362,,,,,,,,,,,
981,binary,246,1,57,Sofitel New York,5,Midtown,8.6,2496,Superior King (1 king bed),0,0,Free WiFi; Restaurant; Spa; Fitness center,553,151,The St. Regis New York,5,Midtown,8.9,1095,Superior King (1 king bed),0,0,Free WiFi; Butler service; Restaurant; Bar; Fitness center,868,,,,,,,,,,,
985,binary,247,1,57,Sofitel New York,5,Midtown,8.5,2214,Luxury King (1 king bed),1,0,Free WiFi; Restaurant; Spa; Fitness center,522,173,"The Lexington Hotel, Autograph Collection",4,Midtown East,8.2,2567,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant; Bar,214,,,,,,,,,,,
989,binary,248,1,58,The New York EDITION,5,Midtown,7.8,1370,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Fitness center,440,59,The Dominick Hotel,5,SoHo,9.0,1738,Deluxe King with City View (1 king bed),1,0,Free WiFi; Restaurant; Pool; Spa; City views,675,,,,,,,,,,,
993,binary,249,1,58,The New York EDITION,5,Midtown,7.8,1443,Deluxe King (1 king bed),0,1,Free WiFi; Spa; Restaurant; Fitness center,491,64,The Fifth Avenue Hotel,5,NoMad,9.0,452,King Room (1 king bed),1,0,Free WiFi; Restaurant; Butler service; Fitness center,578,,,,,,,,,,,
997,binary,250,1,58,The New York EDITION,5,Midtown,7.8,1345,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Fitness center,547,102,Fairfield Inn & Suites New York Manhattan/Downtown East,3,Lower East Side,7.8,983,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,231,,,,,,,,,,,
1001,binary,251,1,58,The New York EDITION,5,Midtown,7.8,1464,Superior King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Fitness center,433,161,Wythe Hotel,4,"Williamsburg, Brooklyn",8.6,1064,King Room (1 king bed),1,0,Free WiFi; Restaurant; Rooftop bar,388,,,,,,,,,,,
1005,binary,252,1,59,The Dominick Hotel,5,SoHo,8.7,1703,Superior King (1 king bed),1,0,Free WiFi; Restaurant; Pool; Spa; City views,681,72,Hampton Inn Manhattan-Seaport/Financial District,3,Financial District,8.2,1774,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,271,,,,,,,,,,,
1009,binary,253,1,59,The Dominick Hotel,5,SoHo,9.1,1700,Deluxe King with City View (1 king bed),1,0,Free WiFi; Restaurant; Pool; Spa; City views,538,96,Courtyard by Marriott New York Manhattan/SoHo,3,SoHo,8.1,1484,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant,367,,,,,,,,,,,
1013,binary,254,1,59,The Dominick Hotel,5,SoHo,8.8,1732,Superior King (1 king bed),0,1,Free WiFi; Restaurant; Pool; Spa; City views,624,134,Pod Brooklyn,3,"Williamsburg, Brooklyn",8.2,792,King Pod (1 king bed),0,0,Free WiFi; Rooftop bar,123,,,,,,,,,,,
1017,binary,255,1,59,The Dominick Hotel,5,SoHo,8.8,1792,Superior King (1 king bed),0,0,Free WiFi; Restaurant; Pool; Spa; City views,700,138,The Standard East Village,4,East Village,8.4,1089,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar,313,,,,,,,,,,,
1021,binary,256,1,59,The Dominick Hotel,5,SoHo,8.8,1886,Superior King (1 king bed),0,0,Free WiFi; Restaurant; Pool; Spa; City views,448,151,The St. Regis New York,5,Midtown,8.9,1203,Superior King (1 king bed),1,0,Free WiFi; Butler service; Restaurant; Bar; Fitness center,873,,,,,,,,,,,
1025,binary,257,1,60,Crosby Street Hotel,5,SoHo,9.6,1095,Luxury King (1 king bed),0,1,Free WiFi; Restaurant; Private theater; Gym; Terrace,782,109,W New York - Union Square,4,Union Square,8.0,1622,Spectacular King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,324,,,,,,,,,,,
1029,binary,258,1,60,Crosby Street Hotel,5,SoHo,9.6,1044,Luxury King (1 king bed),1,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,941,116,Hyatt Centric Midtown 5th Avenue New York,4,Midtown,8.3,1902,Queen Room (1 queen bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,309,,,,,,,,,,,
1033,binary,259,1,60,Crosby Street Hotel,5,SoHo,9.4,1119,Luxury King (1 king bed),0,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,696,155,Walker Hotel Tribeca,4,TriBeCa,8.4,541,King Room (1 king bed),0,0,Free WiFi; Restaurant,320,,,,,,,,,,,
