task_id,task_type,group_id,rep,a_hotel_id,a_name,a_stars,a_neighborhood,a_review_score,a_review_count,a_room_type,a_cancellation_free,a_breakfast_included,a_amenities,a_price,b_hotel_id,b_name,b_stars,b_neighborhood,b_review_score,b_review_count,b_room_type,b_cancellation_free,b_breakfast_included,b_amenities,b_price,c_hotel_id,c_name,c_stars,c_neighborhood,c_review_score,c_review_count,c_room_type,c_cancellation_free,c_breakfast_included,c_amenities,c_price
994,binary,249,2,58,The New York EDITION,5,Midtown,8.0,1351,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Fitness center,350,64,The Fifth Avenue Hotel,5,NoMad,9.3,474,King Room (1 king bed),1,0,Free WiFi; Restaurant; Butler service; Fitness center,880,,,,,,,,,,,
997,binary,250,1,58,The New York EDITION,5,Midtown,7.8,1345,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Fitness center,547,102,Fairfield Inn & Suites New York Manhattan/Downtown East,3,Lower East Side,7.8,983,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,231,,,,,,,,,,,
998,binary,250,2,58,The New York EDITION,5,Midtown,7.8,1314,Superior King (1 king bed),0,0,Free WiFi; Spa; Restaurant; Fitness center,476,102,Fairfield Inn & Suites New York Manhattan/Downtown East,3,Lower East Side,7.9,812,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,137,,,,,,,,,,,
1001,binary,251,1,58,The New York EDITION,5,Midtown,7.8,1464,Superior King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Fitness center,433,161,Wythe Hotel,4,"Williamsburg, Brooklyn",8.6,1064,King Room (1 king bed),1,0,Free WiFi; Restaurant; Rooftop bar,388,,,,,,,,,,,
1002,binary,251,2,58,The New York EDITION,5,Midtown,7.7,1274,Deluxe King (1 king bed),0,0,Free WiFi; Spa; Restaurant; Fitness center,332,161,Wythe Hotel,4,"Williamsburg, Brooklyn",8.7,1014,King Room (1 king bed),1,0,Free WiFi; Restaurant; Rooftop bar,363,,,,,,,,,,,
1005,binary,252,1,59,The Dominick Hotel,5,SoHo,8.7,1703,Superior King (1 king bed),1,0,Free WiFi; Restaurant; Pool; Spa; City views,681,72,Hampton Inn Manhattan-Seaport/Financial District,3,Financial District,8.2,1774,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,271,,,,,,,,,,,
1006,binary,252,2,59,The Dominick Hotel,5,SoHo,9.1,1826,Superior King (1 king bed),0,1,Free WiFi; Restaurant; Pool; Spa; City views,692,72,Hampton Inn Manhattan-Seaport/Financial District,3,Financial District,8.1,1956,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,192,,,,,,,,,,,
1009,binary,253,1,59,The Dominick Hotel,5,SoHo,9.1,1700,Deluxe King with City View (1 king bed),1,0,Free WiFi; Restaurant; Pool; Spa; City views,538,96,Courtyard by Marriott New York Manhattan/SoHo,3,SoHo,8.1,1484,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant,367,,,,,,,,,,,
1010,binary,253,2,59,The Dominick Hotel,5,SoHo,9.1,1713,Deluxe King with City View (1 king bed),1,0,Free WiFi; Restaurant; Pool; Spa; City views,440,96,Courtyard by Marriott New York Manhattan/SoHo,3,SoHo,8.0,1413,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant,320,,,,,,,,,,,
1013,binary,254,1,59,The Dominick Hotel,5,SoHo,8.8,1732,Superior King (1 king bed),0,1,Free WiFi; Restaurant; Pool; Spa; City views,624,134,Pod Brooklyn,3,"Williamsburg, Brooklyn",8.2,792,King Pod (1 king bed),0,0,Free WiFi; Rooftop bar,123,,,,,,,,,,,
1014,binary,254,2,59,The Dominick Hotel,5,SoHo,8.9,1909,Deluxe King with City View (1 king bed),0,0,Free WiFi; Restaurant; Pool; Spa; City views,394,134,Pod Brooklyn,3,"Williamsburg, Brooklyn",8.2,819,Queen Pod (1 queen bed),0,0,Free WiFi; Rooftop bar,95,,,,,,,,,,,
1017,binary,255,1,59,The Dominick Hotel,5,SoHo,8.8,1792,Superior King (1 king bed),0,0,Free WiFi; Restaurant; Pool; Spa; City views,700,138,The Standard East Village,4,East Village,8.4,1089,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar,313,,,,,,,,,,,
1018,binary,255,2,59,The Dominick Hotel,5,SoHo,8.8,1935,Superior King (1 king bed),1,0,Free WiFi; Restaurant; Pool; Spa; City views,622,138,The Standard East Village,4,East Village,8.5,1310,King Room (1 king bed),0,1,Free WiFi; Restaurant; Bar,349,,,,,,,,,,,
1021,binary,256,1,59,The Dominick Hotel,5,SoHo,8.8,1886,Superior King (1 king bed),0,0,Free WiFi; Restaurant; Pool; Spa; City views,448,151,The St. Regis New York,5,Midtown,8.9,1203,Superior King (1 king bed),1,0,Free WiFi; Butler service; Restaurant; Bar; Fitness center,873,,,,,,,,,,,
1022,binary,256,2,59,The Dominick Hotel,5,SoHo,8.9,1906,Deluxe King with City View (1 king bed),1,0,Free WiFi; Restaurant; Pool; Spa; City views,602,151,The St. Regis New York,5,Midtown,9.1,1049,Superior King (1 king bed),0,1,Free WiFi; Butler service; Restaurant; Bar; Fitness center,930,,,,,,,,,,,
1025,binary,257,1,60,Crosby Street Hotel,5,SoHo,9.6,1095,Luxury King (1 king bed),0,1,Free WiFi; Restaurant; Private theater; Gym; Terrace,782,109,W New York - Union Square,4,Union Square,8.0,1622,Spectacular King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,324,,,,,,,,,,,
1026,binary,257,2,60,Crosby Street Hotel,5,SoHo,9.6,1158,Deluxe King (1 king bed),0,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,1147,109,W New York - Union Square,4,Union Square,8.1,1609,Spectacular King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,470,,,,,,,,,,,
1029,binary,258,1,60,Crosby Street Hotel,5,SoHo,9.6,1044,Luxury King (1 king bed),1,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,941,116,Hyatt Centric Midtown 5th Avenue New York,4,Midtown,8.3,1902,Queen Room (1 queen bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,309,,,,,,,,,,,
1030,binary,258,2,60,Crosby Street Hotel,5,SoHo,9.3,1159,Deluxe King (1 king bed),0,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,829,116,Hyatt Centric Midtown 5th Avenue New York,4,Midtown,8.4,1978,Queen Room (1 queen bed),0,1,Free WiFi; Fitness center; Restaurant; Bar,367,,,,,,,,,,,
1033,binary,259,1,60,Crosby Street Hotel,5,SoHo,9.4,1119,Luxury King (1 king bed),0,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,696,155,Walker Hotel Tribeca,4,TriBeCa,8.4,541,King Room (1 king bed),0,0,Free WiFi; Restaurant,320,,,,,,,,,,,
1034,binary,259,2,60,Crosby Street Hotel,5,SoHo,9.4,1146,Deluxe King (1 king bed),0,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,802,155,Walker Hotel Tribeca,4,TriBeCa,8.1,480,King Room (1 king bed),0,0,Free WiFi; Restaurant,240,,,,,,,,,,,
1037,binary,260,1,61,The Whitby Hotel,5,Upper Midtown,9.5,831,Deluxe King (1 king bed),1,1,Free WiFi; Restaurant; Screening room; Gym,808,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.0,2147,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,231,,,,,,,,,,,
1038,binary,260,2,61,The Whitby Hotel,5,Upper Midtown,9.5,946,Superior King with Terrace (1 king bed),0,0,Free WiFi; Restaurant; Screening room; Gym,740,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.2,1990,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,188,,,,,,,,,,,
1041,binary,261,1,61,The Whitby Hotel,5,Upper Midtown,9.4,927,Superior King with Terrace (1 king bed),0,0,Free WiFi; Restaurant; Screening room; Gym,645,100,Fairfield Inn & Suites New York Manhattan/Chelsea,3,Chelsea,8.1,1490,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,198,,,,,,,,,,,
1042,binary,261,2,61,The Whitby Hotel,5,Upper Midtown,9.2,983,Superior King with Terrace (1 king bed),1,0,Free WiFi; Restaurant; Screening room; Gym,840,100,Fairfield Inn & Suites New York Manhattan/Chelsea,3,Chelsea,7.8,1707,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,256,,,,,,,,,,,
1045,binary,262,1,61,The Whitby Hotel,5,Upper Midtown,9.3,876,Deluxe King (1 king bed),1,0,Free WiFi; Restaurant; Screening room; Gym,832,105,Residence Inn New York Downtown Manhattan,3,Financial District,8.2,1019,One-Bedroom Suite (1 king bed),0,1,Free WiFi; Breakfast included; Kitchen; Fitness center,244,,,,,,,,,,,
1046,binary,262,2,61,The Whitby Hotel,5,Upper Midtown,9.4,819,Deluxe King (1 king bed),0,0,Free WiFi; Restaurant; Screening room; Gym,586,105,Residence Inn New York Downtown Manhattan,3,Financial District,7.9,1060,One-Bedroom Suite (1 king bed),1,1,Free WiFi; Breakfast included; Kitchen; Fitness center,231,,,,,,,,,,,
1049,binary,263,1,61,The Whitby Hotel,5,Upper Midtown,9.3,965,Deluxe King (1 king bed),0,1,Free WiFi; Restaurant; Screening room; Gym,868,122,Park Hyatt New York,5,Midtown,9.1,721,Park Deluxe King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1268,,,,,,,,,,,
1050,binary,263,2,61,The Whitby Hotel,5,Upper Midtown,9.4,865,Deluxe King (1 king bed),1,0,Free WiFi; Restaurant; Screening room; Gym,684,122,Park Hyatt New York,5,Midtown,9.2,850,Park Deluxe King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,832,,,,,,,,,,,
1053,binary,264,1,61,The Whitby Hotel,5,Upper Midtown,9.1,926,Superior King with Terrace (1 king bed),0,1,Free WiFi; Restaurant; Screening room; Gym,833,125,Wyndham New Yorker Hotel,3,Midtown,7.6,4266,Queen Room (1 queen bed),0,0,Free WiFi; Fitness center,166,,,,,,,,,,,
1054,binary,264,2,61,The Whitby Hotel,5,Upper Midtown,9.3,910,Deluxe King (1 king bed),0,0,Free WiFi; Restaurant; Screening room; Gym,910,125,Wyndham New Yorker Hotel,3,Midtown,7.4,4572,King Room (1 king bed),0,0,Free WiFi; Fitness center,178,,,,,,,,,,,
1057,binary,265,1,61,The Whitby Hotel,5,Upper Midtown,9.2,947,Superior King with Terrace (1 king bed),1,0,Free WiFi; Restaurant; Screening room; Gym,646,169,Henry Norman Hotel,4,"Greenpoint, Brooklyn",8.4,508,King Suite (1 king bed),1,0,Free WiFi; Garden,148,,,,,,,,,,,
1058,binary,265,2,61,The Whitby Hotel,5,Upper Midtown,9.4,847,Superior King with Terrace (1 king bed),0,1,Free WiFi; Restaurant; Screening room; Gym,638,169,Henry Norman Hotel,4,"Greenpoint, Brooklyn",8.5,471,King Suite (1 king bed),1,0,Free WiFi; Garden,168,,,,,,,,,,,
1061,binary,266,1,62,Four Seasons Hotel New York Downtown,5,TriBeCa,9.2,598,Premier King with City View (1 king bed),0,0,Free WiFi; Spa; Pool; Restaurant; Fitness center,610,99,Fairfield Inn & Suites New York Manhattan/Times Square,3,Times Square,7.7,2249,King Room (1 king bed),0,1,Free WiFi; Breakfast included; Fitness center,192,,,,,,,,,,,
1062,binary,266,2,62,Four Seasons Hotel New York Downtown,5,TriBeCa,9.2,515,Premier King with City View (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Fitness center,542,99,Fairfield Inn & Suites New York Manhattan/Times Square,3,Times Square,7.6,2397,Double Room (2 double beds),1,0,Free WiFi; Breakfast included; Fitness center,285,,,,,,,,,,,
1065,binary,267,1,62,Four Seasons Hotel New York Downtown,5,TriBeCa,9.1,534,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Fitness center,931,145,The Langham New York Fifth Avenue,5,Midtown,9.1,689,Premier King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,868,,,,,,,,,,,
1066,binary,267,2,62,Four Seasons Hotel New York Downtown,5,TriBeCa,9.2,546,Premier King with City View (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Fitness center,601,145,The Langham New York Fifth Avenue,5,Midtown,9.1,645,Deluxe King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,535,,,,,,,,,,,
1069,binary,268,1,62,Four Seasons Hotel New York Downtown,5,TriBeCa,9.0,530,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Fitness center,828,164,Even Hotel Brooklyn,3,Downtown Brooklyn,8.4,684,Queen Room (1 queen bed),0,0,Free WiFi; Fitness center,202,,,,,,,,,,,
1070,binary,268,2,62,Four Seasons Hotel New York Downtown,5,TriBeCa,9.0,563,Deluxe King (1 king bed),0,0,Free WiFi; Spa; Pool; Restaurant; Fitness center,963,164,Even Hotel Brooklyn,3,Downtown Brooklyn,8.2,683,Queen Room (1 queen bed),0,0,Free WiFi; Fitness center,165,,,,,,,,,,,
1073,binary,269,1,63,Baccarat Hotel and Residences New York,5,Midtown,9.2,664,Classic King (1 king bed),1,1,Free WiFi; Spa; Pool; Restaurant; Bar,969,74,Hampton Inn Manhattan-SoHo,3,SoHo,8.3,1408,King Room (1 king bed),0,0,Free WiFi; Breakfast included; Fitness center,270,,,,,,,,,,,
1074,binary,269,2,63,Baccarat Hotel and Residences New York,5,Midtown,9.0,673,Grand King (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Bar,1166,74,Hampton Inn Manhattan-SoHo,3,SoHo,8.2,1284,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,274,,,,,,,,,,,
1077,binary,270,1,63,Baccarat Hotel and Residences New York,5,Midtown,9.0,647,Grand King (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Bar,1022,98,Courtyard by Marriott New York Manhattan/Upper East Side,3,Upper East Side,8.0,1241,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,298,,,,,,,,,,,
1078,binary,270,2,63,Baccarat Hotel and Residences New York,5,Midtown,9.3,734,Classic King (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Bar,1624,98,Courtyard by Marriott New York Manhattan/Upper East Side,3,Upper East Side,8.0,1284,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant,231,,,,,,,,,,,
1081,binary,271,1,63,Baccarat Hotel and Residences New York,5,Midtown,9.2,699,Grand King (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Bar,1007,105,Residence Inn New York Downtown Manhattan,3,Financial District,8.0,1105,Studio Suite (1 king bed),1,1,Free WiFi; Breakfast included; Kitchen; Fitness center,199,,,,,,,,,,,
1082,binary,271,2,63,Baccarat Hotel and Residences New York,5,Midtown,9.3,726,Classic King (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Bar,841,105,Residence Inn New York Downtown Manhattan,3,Financial District,8.2,1051,Studio Suite (1 king bed),1,1,Free WiFi; Breakfast included; Kitchen; Fitness center,267,,,,,,,,,,,
1085,binary,272,1,64,The Fifth Avenue Hotel,5,NoMad,9.2,457,King Room (1 king bed),1,1,Free WiFi; Restaurant; Butler service; Fitness center,673,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,7.9,2164,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,303,,,,,,,,,,,
1086,binary,272,2,64,The Fifth Avenue Hotel,5,NoMad,9.0,462,King Room (1 king bed),1,1,Free WiFi; Restaurant; Butler service; Fitness center,1008,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,7.8,2123,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant,271,,,,,,,,,,,
1089,binary,273,1,65,The William Vale,5,"Williamsburg, Brooklyn",8.7,2006,Vale King with Balcony (1 king bed),0,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,293,118,Hyatt Centric Wall Street New York,4,Financial District,8.6,1162,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,311,,,,,,,,,,,
1090,binary,273,2,65,The William Vale,5,"Williamsburg, Brooklyn",8.7,1993,Vale King (1 king bed),0,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,512,118,Hyatt Centric Wall Street New York,4,Financial District,8.7,1264,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,317,,,,,,,,,,,
1093,binary,274,1,65,The William Vale,5,"Williamsburg, Brooklyn",8.7,2211,Vale King with Balcony (1 king bed),1,1,Free WiFi; Rooftop pool; Restaurant; Fitness center,497,124,"The Beekman, A Thompson Hotel",5,Financial District,8.7,1488,Turret Suite (1 king bed),1,0,Free WiFi; Restaurant; Bar; Fitness center; Historic atrium,411,,,,,,,,,,,
1094,binary,274,2,65,The William Vale,5,"Williamsburg, Brooklyn",8.8,2212,Vale King with Balcony (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,472,124,"The Beekman, A Thompson Hotel",5,Financial District,8.6,1462,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar; Fitness center; Historic atrium,370,,,,,,,,,,,
1097,binary,275,1,65,The William Vale,5,"Williamsburg, Brooklyn",9.0,2248,Vale King with Balcony (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,450,125,Wyndham New Yorker Hotel,3,Midtown,7.2,4549,King Room (1 king bed),1,0,Free WiFi; Fitness center,148,,,,,,,,,,,
1098,binary,275,2,65,The William Vale,5,"Williamsburg, Brooklyn",9.0,2269,Vale King with Balcony (1 king bed),0,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,370,125,Wyndham New Yorker Hotel,3,Midtown,7.3,4588,Double Room (2 double beds),0,0,Free WiFi; Fitness center,217,,,,,,,,,,,
1101,binary,276,1,65,The William Vale,5,"Williamsburg, Brooklyn",8.7,2313,Vale King (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,294,134,Pod Brooklyn,3,"Williamsburg, Brooklyn",8.3,765,King Pod (1 king bed),1,0,Free WiFi; Rooftop bar,101,,,,,,,,,,,
1102,binary,276,2,65,The William Vale,5,"Williamsburg, Brooklyn",8.9,2358,Vale King with Balcony (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,438,134,Pod Brooklyn,3,"Williamsburg, Brooklyn",7.9,877,Queen Pod (1 queen bed),0,0,Free WiFi; Rooftop bar,163,,,,,,,,,,,
1105,binary,277,1,65,The William Vale,5,"Williamsburg, Brooklyn",8.8,2407,Vale King (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,505,148,"The Carlyle, A Rosewood Hotel",5,Upper East Side,8.9,596,Deluxe King (1 king bed),0,0,Free WiFi; Spa; Restaurant; Live jazz; Fitness center,1157,,,,,,,,,,,
1106,binary,277,2,65,The William Vale,5,"Williamsburg, Brooklyn",8.8,2075,Vale King with Balcony (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,328,148,"The Carlyle, A Rosewood Hotel",5,Upper East Side,9.2,654,Superior King (1 king bed),1,1,Free WiFi; Spa; Restaurant; Live jazz; Fitness center,1172,,,,,,,,,,,
1109,binary,278,1,65,The William Vale,5,"Williamsburg, Brooklyn",8.9,2182,Vale King (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,327,155,Walker Hotel Tribeca,4,TriBeCa,8.2,528,King Room (1 king bed),1,0,Free WiFi; Restaurant,245,,,,,,,,,,,
1110,binary,278,2,65,The William Vale,5,"Williamsburg, Brooklyn",8.8,1981,Vale King with Balcony (1 king bed),1,1,Free WiFi; Rooftop pool; Restaurant; Fitness center,293,155,Walker Hotel Tribeca,4,TriBeCa,8.0,546,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant,211,,,,,,,,,,,
1113,binary,279,1,65,The William Vale,5,"Williamsburg, Brooklyn",8.7,2337,Vale King with Balcony (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,493,165,Hotel Le Bleu,3,"Park Slope, Brooklyn",8.2,537,King Room (1 king bed),0,0,Free WiFi; Restaurant,166,,,,,,,,,,,
1114,binary,279,2,65,The William Vale,5,"Williamsburg, Brooklyn",9.0,2130,Vale King with Balcony (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,355,165,Hotel Le Bleu,3,"Park Slope, Brooklyn",8.1,485,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant,169,,,,,,,,,,,
1117,binary,280,1,66,The Plaza,5,Midtown,8.5,3468,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,1072,101,Fairfield Inn & Suites New York Brooklyn,3,Brooklyn,7.6,1259,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,151,,,,,,,,,,,
1118,binary,280,2,66,The Plaza,5,Midtown,8.6,3831,Deluxe King (1 king bed),0,0,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,1275,101,Fairfield Inn & Suites New York Brooklyn,3,Brooklyn,7.7,1267,King Room (1 king bed),0,0,Free WiFi; Breakfast included; Fitness center,196,,,,,,,,,,,
1121,binary,281,1,66,The Plaza,5,Midtown,8.7,4004,Deluxe King (1 king bed),1,1,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,1176,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.6,1377,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Pool,201,,,,,,,,,,,
1122,binary,281,2,66,The Plaza,5,Midtown,8.4,3974,Superior King (1 king bed),0,0,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,945,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.7,1502,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Pool,221,,,,,,,,,,,
1125,binary,282,1,66,The Plaza,5,Midtown,8.6,3540,Superior King (1 king bed),1,1,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,854,149,Lotte New York Palace,5,Midtown East,8.4,2058,Deluxe King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,539,,,,,,,,,,,
1126,binary,282,2,66,The Plaza,5,Midtown,8.5,3978,Superior King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,1004,149,Lotte New York Palace,5,Midtown East,8.4,2308,Deluxe King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,661,,,,,,,,,,,
1129,binary,283,1,67,Equinox Hotel New York,5,Hudson Yards,8.9,770,King Room (1 king bed),0,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,960,74,Hampton Inn Manhattan-SoHo,3,SoHo,8.4,1297,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,230,,,,,,,,,,,
1130,binary,283,2,67,Equinox Hotel New York,5,Hudson Yards,8.6,929,Premium King (1 king bed),0,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,1143,74,Hampton Inn Manhattan-SoHo,3,SoHo,8.2,1358,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,242,,,,,,,,,,,
1133,binary,284,1,67,Equinox Hotel New York,5,Hudson Yards,8.8,833,King Room (1 king bed),1,1,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,861,89,Crowne Plaza Times Square Manhattan,4,Times Square,7.5,4857,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant; Bar,239,,,,,,,,,,,
1134,binary,284,2,67,Equinox Hotel New York,5,Hudson Yards,8.9,773,King Room (1 king bed),1,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,870,89,Crowne Plaza Times Square Manhattan,4,Times Square,7.6,4067,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,327,,,,,,,,,,,
1137,binary,285,1,67,Equinox Hotel New York,5,Hudson Yards,8.7,925,King Room (1 king bed),1,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,923,93,Kimpton Muse Hotel,4,Times Square,8.5,1313,Queen Room (1 queen bed),1,1,Free WiFi; Restaurant; Bar; Wine hour,373,,,,,,,,,,,
1138,binary,285,2,67,Equinox Hotel New York,5,Hudson Yards,8.6,869,Premium King (1 king bed),1,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,986,93,Kimpton Muse Hotel,4,Times Square,8.6,1237,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Bar; Wine hour,253,,,,,,,,,,,
1141,binary,286,1,67,Equinox Hotel New York,5,Hudson Yards,8.8,784,King Room (1 king bed),1,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,571,144,1 Hotel Central Park,5,Midtown,8.8,1285,King Room (1 king bed),1,0,Free WiFi; Restaurant; Spa; Fitness center,795,,,,,,,,,,,
1142,binary,286,2,67,Equinox Hotel New York,5,Hudson Yards,8.9,796,Premium King (1 king bed),1,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,1057,144,1 Hotel Central Park,5,Midtown,8.6,1207,King Room (1 king bed),0,0,Free WiFi; Restaurant; Spa; Fitness center,574,,,,,,,,,,,
1145,binary,287,1,67,Equinox Hotel New York,5,Hudson Yards,8.6,807,Premium King (1 king bed),0,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,1070,148,"The Carlyle, A Rosewood Hotel",5,Upper East Side,8.9,654,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Live jazz; Fitness center,1223,,,,,,,,,,,
1146,binary,287,2,67,Equinox Hotel New York,5,Hudson Yards,8.6,810,Premium King (1 king bed),0,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,1131,148,"The Carlyle, A Rosewood Hotel",5,Upper East Side,9.1,594,Superior King (1 king bed),0,0,Free WiFi; Spa; Restaurant; Live jazz; Fitness center,1351,,,,,,,,,,,
1149,binary,288,1,68,Hampton Inn Manhattan-Chelsea,3,Chelsea,8.1,3016,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,289,130,The Jane Hotel,2,West Village,7.2,2425,Captain's Cabin (1 queen bed),0,0,Free WiFi; Bar; Ballroom,155,,,,,,,,,,,
1150,binary,288,2,68,Hampton Inn Manhattan-Chelsea,3,Chelsea,8.1,2927,King Room (1 king bed),0,1,Free WiFi; Breakfast included; Fitness center,210,130,The Jane Hotel,2,West Village,7.4,2299,Captain's Cabin (1 queen bed),0,0,Free WiFi; Bar; Ballroom,87,,,,,,,,,,,
1153,binary,289,1,68,Hampton Inn Manhattan-Chelsea,3,Chelsea,8.2,2879,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,229,152,Arlo Midtown,3,Times Square,7.9,1751,King Room (1 king bed),0,0,Free WiFi; Rooftop bar; Restaurant,148,,,,,,,,,,,
1154,binary,289,2,68,Hampton Inn Manhattan-Chelsea,3,Chelsea,8.4,2769,King Room (1 king bed),0,1,Free WiFi; Breakfast included; Fitness center,193,152,Arlo Midtown,3,Times Square,7.8,1879,King Room (1 king bed),0,0,Free WiFi; Rooftop bar; Restaurant,246,,,,,,,,,,,
1157,binary,290,1,69,Hampton Inn Manhattan/Times Square South,3,Times Square,8.5,3075,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,308,82,DoubleTree by Hilton New York Midtown Fifth Ave,4,Midtown,7.9,2081,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center,215,,,,,,,,,,,
