task_id,task_type,group_id,rep,a_hotel_id,a_name,a_stars,a_neighborhood,a_review_score,a_review_count,a_room_type,a_cancellation_free,a_breakfast_included,a_amenities,a_price,b_hotel_id,b_name,b_stars,b_neighborhood,b_review_score,b_review_count,b_room_type,b_cancellation_free,b_breakfast_included,b_amenities,b_price,c_hotel_id,c_name,c_stars,c_neighborhood,c_review_score,c_review_count,c_room_type,c_cancellation_free,c_breakfast_included,c_amenities,c_price
2367,ternary,545,3,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,7.9,1908,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant,288,96,Courtyard by Marriott New York Manhattan/SoHo,3,SoHo,8.1,1266,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant,311,129.0,Best Western Plus Hospitality House Suites,3.0,Midtown East,7.9,1412.0,One-Bedroom Suite (1 king bed),0.0,0.0,Free WiFi; Kitchen; Fitness center,153.0
2368,ternary,545,4,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,7.9,1958,Double Room (2 double beds),1,1,Free WiFi; Fitness center; Restaurant,176,96,Courtyard by Marriott New York Manhattan/SoHo,3,SoHo,8.1,1413,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant,292,129.0,Best Western Plus Hospitality House Suites,3.0,Midtown East,7.7,1400.0,One-Bedroom Suite (1 king bed),1.0,0.0,Free WiFi; Kitchen; Fitness center,163.0
2369,ternary,545,5,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,8.1,2058,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant,263,96,Courtyard by Marriott New York Manhattan/SoHo,3,SoHo,8.2,1323,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,283,129.0,Best Western Plus Hospitality House Suites,3.0,Midtown East,7.8,1351.0,One-Bedroom Suite (1 king bed),0.0,0.0,Free WiFi; Kitchen; Fitness center,220.0
2370,ternary,545,6,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,8.2,2194,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant,206,96,Courtyard by Marriott New York Manhattan/SoHo,3,SoHo,8.1,1289,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,355,129.0,Best Western Plus Hospitality House Suites,3.0,Midtown East,7.6,1460.0,One-Bedroom Suite (1 king bed),1.0,0.0,Free WiFi; Kitchen; Fitness center,147.0
2371,ternary,546,1,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.0,2099,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,252,109,W New York - Union Square,4,Union Square,8.3,1640,Wonderful King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,267,132.0,The Local NYC,2.0,"Long Island City, Queens",8.4,831.0,Queen Room (1 queen bed),1.0,0.0,Free WiFi; Shared kitchen,79.0
2372,ternary,546,2,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.1,2027,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,183,109,W New York - Union Square,4,Union Square,8.3,1491,Spectacular King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,433,132.0,The Local NYC,2.0,"Long Island City, Queens",8.2,889.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Shared kitchen,122.0
2373,ternary,546,3,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.1,2041,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,163,109,W New York - Union Square,4,Union Square,8.1,1566,Spectacular King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,443,132.0,The Local NYC,2.0,"Long Island City, Queens",8.3,856.0,Queen Room (1 queen bed),1.0,0.0,Free WiFi; Shared kitchen,138.0
2374,ternary,546,4,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.1,2204,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,144,109,W New York - Union Square,4,Union Square,8.3,1707,Spectacular King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,471,132.0,The Local NYC,2.0,"Long Island City, Queens",8.4,965.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Shared kitchen,74.0
2375,ternary,546,5,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.2,2071,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,181,109,W New York - Union Square,4,Union Square,8.3,1501,Wonderful King (1 king bed),1,1,Free WiFi; Fitness center; Restaurant; Bar,460,132.0,The Local NYC,2.0,"Long Island City, Queens",8.1,916.0,Bunk Room (2 bunk beds),0.0,0.0,Free WiFi; Shared kitchen,111.0
2376,ternary,546,6,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,7.9,2019,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,237,109,W New York - Union Square,4,Union Square,8.3,1680,Wonderful King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,402,132.0,The Local NYC,2.0,"Long Island City, Queens",8.4,923.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Shared kitchen,135.0
2377,ternary,547,1,63,Baccarat Hotel and Residences New York,5,Midtown,9.2,667,Classic King (1 king bed),1,1,Free WiFi; Spa; Pool; Restaurant; Bar,1023,107,AC Hotel New York Downtown,4,Financial District,8.1,1142,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,284,130.0,The Jane Hotel,2.0,West Village,7.4,2302.0,Standard Cabin (1 twin bed),0.0,0.0,Free WiFi; Bar; Ballroom,85.0
2378,ternary,547,2,63,Baccarat Hotel and Residences New York,5,Midtown,9.2,739,Classic King (1 king bed),0,0,Free WiFi; Spa; Pool; Restaurant; Bar,1357,107,AC Hotel New York Downtown,4,Financial District,8.0,1201,Queen Room (1 queen bed),1,1,Free WiFi; Fitness center; Restaurant; Bar,198,130.0,The Jane Hotel,2.0,West Village,7.3,2478.0,Captain's Cabin (1 queen bed),0.0,0.0,Free WiFi; Bar; Ballroom,148.0
2379,ternary,547,3,63,Baccarat Hotel and Residences New York,5,Midtown,9.1,733,Grand King (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Bar,1173,107,AC Hotel New York Downtown,4,Financial District,8.2,1303,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,296,130.0,The Jane Hotel,2.0,West Village,7.3,2247.0,Standard Cabin (1 twin bed),0.0,0.0,Free WiFi; Bar; Ballroom,136.0
2380,ternary,547,4,63,Baccarat Hotel and Residences New York,5,Midtown,9.3,655,Grand King (1 king bed),0,0,Free WiFi; Spa; Pool; Restaurant; Bar,1525,107,AC Hotel New York Downtown,4,Financial District,8.0,1309,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,271,130.0,The Jane Hotel,2.0,West Village,7.3,2567.0,Captain's Cabin (1 queen bed),0.0,0.0,Free WiFi; Bar; Ballroom,138.0
2381,ternary,547,5,63,Baccarat Hotel and Residences New York,5,Midtown,9.0,717,Classic King (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Bar,1578,107,AC Hotel New York Downtown,4,Financial District,8.1,1292,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,305,130.0,The Jane Hotel,2.0,West Village,7.3,2619.0,Standard Cabin (1 twin bed),0.0,0.0,Free WiFi; Bar; Ballroom,129.0
2382,ternary,547,6,63,Baccarat Hotel and Residences New York,5,Midtown,9.4,722,Grand King (1 king bed),0,0,Free WiFi; Spa; Pool; Restaurant; Bar,1542,107,AC Hotel New York Downtown,4,Financial District,8.3,1300,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,193,130.0,The Jane Hotel,2.0,West Village,7.2,2640.0,Captain's Cabin (1 queen bed),0.0,0.0,Free WiFi; Bar; Ballroom,91.0
2383,ternary,548,1,17,The Hotel at Fifth Avenue,3,Midtown,8.0,1830,Standard Queen (1 queen bed),1,0,Free WiFi; Fitness center,157,118,Hyatt Centric Wall Street New York,4,Financial District,8.4,1128,Queen Room (1 queen bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,241,128.0,La Quinta Inn & Suites New York Times Square South,2.0,Midtown,7.3,1613.0,King Room (1 king bed),0.0,1.0,Free WiFi; Breakfast,106.0
2384,ternary,548,2,17,The Hotel at Fifth Avenue,3,Midtown,7.9,1918,Deluxe King (1 king bed),0,0,Free WiFi; Fitness center,145,118,Hyatt Centric Wall Street New York,4,Financial District,8.4,1251,Queen Room (1 queen bed),0,1,Free WiFi; Fitness center; Restaurant; Bar,294,128.0,La Quinta Inn & Suites New York Times Square South,2.0,Midtown,7.3,1553.0,King Room (1 king bed),0.0,0.0,Free WiFi; Breakfast,155.0
2385,ternary,548,3,17,The Hotel at Fifth Avenue,3,Midtown,8.2,1887,Standard Queen (1 queen bed),1,0,Free WiFi; Fitness center,107,118,Hyatt Centric Wall Street New York,4,Financial District,8.7,1231,Queen Room (1 queen bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,216,128.0,La Quinta Inn & Suites New York Times Square South,2.0,Midtown,7.1,1692.0,King Room (1 king bed),0.0,1.0,Free WiFi; Breakfast,131.0
2386,ternary,548,4,17,The Hotel at Fifth Avenue,3,Midtown,8.1,1850,Standard Queen (1 queen bed),0,0,Free WiFi; Fitness center,196,118,Hyatt Centric Wall Street New York,4,Financial District,8.7,1214,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,255,128.0,La Quinta Inn & Suites New York Times Square South,2.0,Midtown,7.4,1546.0,Double Room (2 double beds),1.0,0.0,Free WiFi; Breakfast,158.0
2387,ternary,548,5,17,The Hotel at Fifth Avenue,3,Midtown,8.1,1794,Deluxe King (1 king bed),0,0,Free WiFi; Fitness center,182,118,Hyatt Centric Wall Street New York,4,Financial District,8.4,1296,Queen Room (1 queen bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,299,128.0,La Quinta Inn & Suites New York Times Square South,2.0,Midtown,7.2,1461.0,King Room (1 king bed),0.0,0.0,Free WiFi; Breakfast,163.0
2388,ternary,548,6,17,The Hotel at Fifth Avenue,3,Midtown,8.0,1795,Standard Queen (1 queen bed),1,0,Free WiFi; Fitness center,191,118,Hyatt Centric Wall Street New York,4,Financial District,8.6,1181,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,291,128.0,La Quinta Inn & Suites New York Times Square South,2.0,Midtown,7.3,1552.0,King Room (1 king bed),1.0,1.0,Free WiFi; Breakfast,118.0
2389,ternary,549,1,11,Moxy NYC Lower East Side,3,Lower East Side,8.2,1145,King Room (1 king bed),0,0,Free WiFi; Rooftop bar; Restaurant,169,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.9,1344,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Pool,288,179.0,"The Ritz-Carlton New York, NoMad",5.0,NoMad,8.8,377.0,Premier King (1 king bed),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1294.0
2390,ternary,549,2,11,Moxy NYC Lower East Side,3,Lower East Side,8.1,1255,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Restaurant,189,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.7,1473,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Pool,203,179.0,"The Ritz-Carlton New York, NoMad",5.0,NoMad,9.1,432.0,Deluxe King (1 king bed),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1381.0
2391,ternary,549,3,11,Moxy NYC Lower East Side,3,Lower East Side,8.1,1275,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Restaurant,256,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.7,1316,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Pool,160,179.0,"The Ritz-Carlton New York, NoMad",5.0,NoMad,9.2,372.0,Deluxe King (1 king bed),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1340.0
2392,ternary,549,4,11,Moxy NYC Lower East Side,3,Lower East Side,8.1,1190,King Room (1 king bed),0,0,Free WiFi; Rooftop bar; Restaurant,208,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.8,1493,Double Room (2 double beds),0,1,Free WiFi; Restaurant; Fitness center; Pool,231,179.0,"The Ritz-Carlton New York, NoMad",5.0,NoMad,9.0,402.0,Deluxe King (1 king bed),1.0,0.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1249.0
2393,ternary,549,5,11,Moxy NYC Lower East Side,3,Lower East Side,8.3,1294,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Restaurant,181,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.9,1499,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Pool,202,179.0,"The Ritz-Carlton New York, NoMad",5.0,NoMad,9.0,405.0,Deluxe King (1 king bed),1.0,0.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,854.0
2394,ternary,549,6,11,Moxy NYC Lower East Side,3,Lower East Side,8.1,1259,Queen Room (1 queen bed),0,0,Free WiFi; Rooftop bar; Restaurant,263,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.8,1429,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Pool,241,179.0,"The Ritz-Carlton New York, NoMad",5.0,NoMad,9.1,399.0,Premier King (1 king bed),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1595.0
2395,ternary,550,1,40,Hard Rock Hotel New York,4,Midtown,8.2,1809,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Bar,232,55,Ink 48 Hotel,5,Hell's Kitchen,8.2,2678,King Room with City View (1 king bed),0,0,Free WiFi; Rooftop bar; Fitness center; City views,288,137.0,The Marlton Hotel,4.0,Greenwich Village,8.4,921.0,Queen Room (1 queen bed),1.0,0.0,Free WiFi; Restaurant; Bar,314.0
2396,ternary,550,2,40,Hard Rock Hotel New York,4,Midtown,8.3,1731,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Bar,410,55,Ink 48 Hotel,5,Hell's Kitchen,7.8,2569,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Fitness center; City views,480,137.0,The Marlton Hotel,4.0,Greenwich Village,8.4,1009.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Restaurant; Bar,327.0
2397,ternary,550,3,40,Hard Rock Hotel New York,4,Midtown,8.4,1637,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Bar,303,55,Ink 48 Hotel,5,Hell's Kitchen,7.9,2432,King Room with City View (1 king bed),1,0,Free WiFi; Rooftop bar; Fitness center; City views,492,137.0,The Marlton Hotel,4.0,Greenwich Village,8.7,1032.0,King Room (1 king bed),0.0,1.0,Free WiFi; Restaurant; Bar,227.0
2398,ternary,550,4,40,Hard Rock Hotel New York,4,Midtown,8.5,1548,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Bar,402,55,Ink 48 Hotel,5,Hell's Kitchen,8.1,2345,King Room with City View (1 king bed),0,1,Free WiFi; Rooftop bar; Fitness center; City views,493,137.0,The Marlton Hotel,4.0,Greenwich Village,8.4,912.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Restaurant; Bar,293.0
2399,ternary,550,5,40,Hard Rock Hotel New York,4,Midtown,8.2,1750,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Bar,425,55,Ink 48 Hotel,5,Hell's Kitchen,7.8,2673,King Room with City View (1 king bed),0,0,Free WiFi; Rooftop bar; Fitness center; City views,502,137.0,The Marlton Hotel,4.0,Greenwich Village,8.6,890.0,Queen Room (1 queen bed),1.0,0.0,Free WiFi; Restaurant; Bar,277.0
2400,ternary,550,6,40,Hard Rock Hotel New York,4,Midtown,8.3,1670,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Bar,234,55,Ink 48 Hotel,5,Hell's Kitchen,8.0,2600,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Fitness center; City views,524,137.0,The Marlton Hotel,4.0,Greenwich Village,8.6,997.0,Queen Room (1 queen bed),1.0,1.0,Free WiFi; Restaurant; Bar,317.0
2401,ternary,551,1,43,Arlo NoMad,4,NoMad,8.1,2612,King Room (1 king bed),0,0,Free WiFi; Rooftop bar; Restaurant,162,66,The Plaza,5,Midtown,8.5,3620,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,1478,88.0,Crowne Plaza HY36 Midtown Manhattan,4.0,Midtown,8.6,2215.0,King Room (1 king bed),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,201.0
2402,ternary,551,2,43,Arlo NoMad,4,NoMad,8.1,2349,King Room (1 king bed),0,0,Free WiFi; Rooftop bar; Restaurant,254,66,The Plaza,5,Midtown,8.7,3691,Superior King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,1409,88.0,Crowne Plaza HY36 Midtown Manhattan,4.0,Midtown,8.6,2256.0,King Room (1 king bed),1.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,243.0
2403,ternary,551,3,43,Arlo NoMad,4,NoMad,8.1,2563,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Restaurant,250,66,The Plaza,5,Midtown,8.7,3630,Deluxe King (1 king bed),1,1,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,1038,88.0,Crowne Plaza HY36 Midtown Manhattan,4.0,Midtown,8.6,2069.0,Double Room (2 double beds),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,224.0
2404,ternary,551,4,43,Arlo NoMad,4,NoMad,8.3,2656,King Room (1 king bed),0,0,Free WiFi; Rooftop bar; Restaurant,226,66,The Plaza,5,Midtown,8.4,3883,Superior King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,975,88.0,Crowne Plaza HY36 Midtown Manhattan,4.0,Midtown,8.6,2077.0,Double Room (2 double beds),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,238.0
2405,ternary,551,5,43,Arlo NoMad,4,NoMad,8.0,2803,Queen Room (1 queen bed),1,0,Free WiFi; Rooftop bar; Restaurant,269,66,The Plaza,5,Midtown,8.7,3694,Deluxe King (1 king bed),1,1,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,1047,88.0,Crowne Plaza HY36 Midtown Manhattan,4.0,Midtown,8.6,2351.0,Double Room (2 double beds),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,310.0
2406,ternary,551,6,43,Arlo NoMad,4,NoMad,8.2,2755,King Room (1 king bed),0,0,Free WiFi; Rooftop bar; Restaurant,278,66,The Plaza,5,Midtown,8.3,3750,Superior King (1 king bed),0,0,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,1055,88.0,Crowne Plaza HY36 Midtown Manhattan,4.0,Midtown,8.7,2158.0,Double Room (2 double beds),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,266.0
2407,ternary,552,1,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.0,2611,Double Room (2 double beds),0,1,Free WiFi; Restaurant; Fitness center; Business center,173,109,W New York - Union Square,4,Union Square,8.1,1511,Wonderful King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,277,122.0,Park Hyatt New York,5.0,Midtown,9.0,799.0,Park Deluxe King (1 king bed),1.0,0.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,727.0
2408,ternary,552,2,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.3,2747,King Room (1 king bed),1,1,Free WiFi; Restaurant; Fitness center; Business center,150,109,W New York - Union Square,4,Union Square,8.1,1460,Spectacular King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,456,122.0,Park Hyatt New York,5.0,Midtown,9.0,878.0,Park King (1 king bed),1.0,0.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1194.0
2409,ternary,552,3,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.2,2574,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Business center,274,109,W New York - Union Square,4,Union Square,8.2,1633,Spectacular King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,442,122.0,Park Hyatt New York,5.0,Midtown,9.3,720.0,Park King (1 king bed),0.0,1.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1114.0
2410,ternary,552,4,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.2,2613,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Business center,290,109,W New York - Union Square,4,Union Square,8.3,1737,Spectacular King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,411,122.0,Park Hyatt New York,5.0,Midtown,9.0,837.0,Park Deluxe King (1 king bed),1.0,1.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,842.0
2411,ternary,552,5,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.2,3001,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Business center,251,109,W New York - Union Square,4,Union Square,8.0,1681,Spectacular King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,289,122.0,Park Hyatt New York,5.0,Midtown,9.1,794.0,Park King (1 king bed),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1097.0
2412,ternary,552,6,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.2,3029,King Room (1 king bed),1,1,Free WiFi; Restaurant; Fitness center; Business center,241,109,W New York - Union Square,4,Union Square,8.1,1440,Wonderful King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,276,122.0,Park Hyatt New York,5.0,Midtown,9.3,833.0,Park King (1 king bed),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1207.0
2413,ternary,553,1,30,Courtyard by Marriott Manhattan/Central Park,4,Midtown,8.1,2733,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant,368,97,Courtyard by Marriott New York Downtown Manhattan,3,Financial District,8.0,1936,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant,306,142.0,The Mercer,5.0,SoHo,9.0,624.0,Mercer King (1 king bed),0.0,0.0,Free WiFi; Restaurant; Bar,673.0
2414,ternary,553,2,30,Courtyard by Marriott Manhattan/Central Park,4,Midtown,8.1,2805,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant,184,97,Courtyard by Marriott New York Downtown Manhattan,3,Financial District,7.9,1924,King Room (1 king bed),1,1,Free WiFi; Fitness center; Restaurant,201,142.0,The Mercer,5.0,SoHo,8.9,677.0,Mercer King (1 king bed),1.0,1.0,Free WiFi; Restaurant; Bar,720.0
2415,ternary,553,3,30,Courtyard by Marriott Manhattan/Central Park,4,Midtown,8.2,2598,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant,342,97,Courtyard by Marriott New York Downtown Manhattan,3,Financial District,8.0,1897,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,277,142.0,The Mercer,5.0,SoHo,9.2,670.0,Penthouse Loft (1 king bed),1.0,0.0,Free WiFi; Restaurant; Bar,946.0
2416,ternary,553,4,30,Courtyard by Marriott Manhattan/Central Park,4,Midtown,8.1,2768,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant,340,97,Courtyard by Marriott New York Downtown Manhattan,3,Financial District,7.8,1690,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant,283,142.0,The Mercer,5.0,SoHo,8.8,623.0,Mercer King (1 king bed),0.0,0.0,Free WiFi; Restaurant; Bar,1061.0
2417,ternary,553,5,30,Courtyard by Marriott Manhattan/Central Park,4,Midtown,8.1,3012,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant,278,97,Courtyard by Marriott New York Downtown Manhattan,3,Financial District,8.0,1666,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant,262,142.0,The Mercer,5.0,SoHo,9.1,666.0,Mercer King (1 king bed),0.0,0.0,Free WiFi; Restaurant; Bar,1059.0
2418,ternary,553,6,30,Courtyard by Marriott Manhattan/Central Park,4,Midtown,8.3,2985,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,362,97,Courtyard by Marriott New York Downtown Manhattan,3,Financial District,8.1,1823,King Room (1 king bed),1,1,Free WiFi; Fitness center; Restaurant,232,142.0,The Mercer,5.0,SoHo,8.8,673.0,Mercer King (1 king bed),0.0,1.0,Free WiFi; Restaurant; Bar,948.0
2419,ternary,554,1,21,Courtyard by Marriott Times Square West,3,Midtown West,7.9,2182,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center,272,28,citizenM New York Times Square,4,Times Square,8.6,3001,citizenM King Room (1 king bed),0,1,Free WiFi; Soundproof rooms; Rain shower; Smart TV,337,144.0,1 Hotel Central Park,5.0,Midtown,8.7,1264.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Restaurant; Spa; Fitness center,494.0
2420,ternary,554,2,21,Courtyard by Marriott Times Square West,3,Midtown West,8.0,2223,Double Room (2 double beds),1,1,Free WiFi; Restaurant; Fitness center,213,28,citizenM New York Times Square,4,Times Square,8.9,3128,citizenM King Room (1 king bed),1,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,245,144.0,1 Hotel Central Park,5.0,Midtown,8.8,1274.0,King Room (1 king bed),0.0,0.0,Free WiFi; Restaurant; Spa; Fitness center,403.0
2421,ternary,554,3,21,Courtyard by Marriott Times Square West,3,Midtown West,7.9,2403,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center,238,28,citizenM New York Times Square,4,Times Square,8.6,3375,citizenM King Room (1 king bed),0,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,189,144.0,1 Hotel Central Park,5.0,Midtown,8.7,1121.0,King Room (1 king bed),0.0,0.0,Free WiFi; Restaurant; Spa; Fitness center,526.0
2422,ternary,554,4,21,Courtyard by Marriott Times Square West,3,Midtown West,7.9,2329,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center,259,28,citizenM New York Times Square,4,Times Square,8.7,3061,citizenM King Room (1 king bed),0,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,141,144.0,1 Hotel Central Park,5.0,Midtown,8.8,1198.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Restaurant; Spa; Fitness center,666.0
2423,ternary,554,5,21,Courtyard by Marriott Times Square West,3,Midtown West,8.1,2248,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center,265,28,citizenM New York Times Square,4,Times Square,8.6,3297,citizenM King Room (1 king bed),0,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,195,144.0,1 Hotel Central Park,5.0,Midtown,8.6,1103.0,Queen Room (1 queen bed),1.0,0.0,Free WiFi; Restaurant; Spa; Fitness center,415.0
2424,ternary,554,6,21,Courtyard by Marriott Times Square West,3,Midtown West,8.0,2047,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center,258,28,citizenM New York Times Square,4,Times Square,8.6,3347,citizenM King Room (1 king bed),0,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,200,144.0,1 Hotel Central Park,5.0,Midtown,8.7,1265.0,King Room (1 king bed),1.0,0.0,Free WiFi; Restaurant; Spa; Fitness center,567.0
